,,,00.062600000000,   1.92000,
,,,00.062800000000,   1.92000,
,,,00.063000000000,   1.88000,
,,,00.063200000000,   1.88000,
,,,00.063400000000,   1.88000,
,,,00.063600000000,   1.88000,
,,,00.063800000000,   1.92000,
,,,00.064000000000,   1.92000,
,,,00.064200000000,   1.88000,
,,,00.064400000000,   1.92000,
,,,00.064600000000,   1.88000,
,,,00.064800000000,   1.92000,
,,,00.065000000000,   1.92000,
,,,00.065200000000,   1.92000,
,,,00.065400000000,   1.92000,
,,,00.065600000000,   1.96000,
,,,00.065800000000,   1.96000,
,,,00.066000000000,   1.92000,
,,,00.066200000000,   1.96000,
,,,00.066400000000,   1.96000,
,,,00.066600000000,   1.96000,
,,,00.066800000000,   1.96000,
,,,00.067000000000,   1.96000,
,,,00.067200000000,   1.96000,
,,,00.067400000000,   1.96000,
,,,00.067600000000,   1.96000,
,,,00.067800000000,   1.96000,
,,,00.068000000000,   1.96000,
,,,00.068200000000,   2.00000,
,,,00.068400000000,   2.00000,
,,,00.068600000000,   2.04000,
,,,00.068800000000,   2.08000,
,,,00.069000000000,   2.04000,
,,,00.069200000000,   2.08000,
,,,00.069400000000,   2.04000,
,,,00.069600000000,   2.12000,
,,,00.069800000000,   2.08000,
,,,00.070000000000,   2.12000,
,,,00.070200000000,   2.12000,
,,,00.070400000000,   2.12000,
,,,00.070600000000,   2.12000,
,,,00.070800000000,   2.12000,
,,,00.071000000000,   2.12000,
,,,00.071200000000,   2.12000,
,,,00.071400000000,   2.12000,
,,,00.071600000000,   2.12000,
,,,00.071800000000,   2.08000,
,,,00.072000000000,   2.12000,
,,,00.072200000000,   2.12000,
,,,00.072400000000,   2.12000,
,,,00.072600000000,   2.16000,
,,,00.072800000000,   2.16000,
,,,00.073000000000,   2.16000,
,,,00.073200000000,   2.20000,
,,,00.073400000000,   2.20000,
,,,00.073600000000,   2.20000,
,,,00.073800000000,   2.20000,
,,,00.074000000000,   2.20000,
,,,00.074200000000,   2.24000,
,,,00.074400000000,   2.24000,
,,,00.074600000000,   2.24000,
,,,00.074800000000,   2.24000,
,,,00.075000000000,   2.24000,
,,,00.075200000000,   2.28000,
,,,00.075400000000,   2.24000,
,,,00.075600000000,   2.24000,
,,,00.075800000000,   2.24000,
,,,00.076000000000,   2.24000,
,,,00.076200000000,   2.24000,
,,,00.076400000000,   2.24000,
,,,00.076600000000,   2.24000,
,,,00.076800000000,   2.28000,
,,,00.077000000000,   2.24000,
,,,00.077200000000,   2.32000,
,,,00.077400000000,   2.32000,
,,,00.077600000000,   2.32000,
,,,00.077800000000,   2.32000,
,,,00.078000000000,   2.32000,
,,,00.078200000000,   2.36000,
,,,00.078400000000,   2.36000,
,,,00.078600000000,   2.36000,
,,,00.078800000000,   2.36000,
,,,00.079000000000,   2.40000,
,,,00.079200000000,   2.36000,
,,,00.079400000000,   2.40000,
,,,00.079600000000,   2.40000,
,,,00.079800000000,   2.36000,
,,,00.080000000000,   2.40000,
,,,00.080200000000,   2.36000,
,,,00.080400000000,   2.40000,
,,,00.080600000000,   2.40000,
,,,00.080800000000,   2.36000,
,,,00.081000000000,   2.40000,
,,,00.081200000000,   2.40000,
,,,00.081400000000,   2.40000,
,,,00.081600000000,   2.40000,
,,,00.081800000000,   2.44000,
,,,00.082000000000,   2.44000,
,,,00.082200000000,   2.48000,
,,,00.082400000000,   2.48000,
,,,00.082600000000,   2.44000,
,,,00.082800000000,   2.40000,
,,,00.083000000000,   2.40000,
,,,00.083200000000,   2.40000,
,,,00.083400000000,   2.44000,
,,,00.083600000000,   2.40000,
,,,00.083800000000,   2.44000,
,,,00.084000000000,   2.44000,
,,,00.084200000000,   2.40000,
,,,00.084400000000,   2.40000,
,,,00.084600000000,   2.40000,
,,,00.084800000000,   2.40000,
,,,00.085000000000,   2.40000,
,,,00.085200000000,   2.40000,
,,,00.085400000000,   2.40000,
,,,00.085600000000,   2.40000,
,,,00.085800000000,   2.40000,
,,,00.086000000000,   2.40000,
,,,00.086200000000,   2.44000,
,,,00.086400000000,   2.44000,
,,,00.086600000000,   2.44000,
,,,00.086800000000,   2.44000,
,,,00.087000000000,   2.48000,
,,,00.087200000000,   2.48000,
,,,00.087400000000,   2.48000,
,,,00.087600000000,   2.48000,
,,,00.087800000000,   2.44000,
,,,00.088000000000,   2.48000,
,,,00.088200000000,   2.48000,
,,,00.088400000000,   2.44000,
,,,00.088600000000,   2.44000,
,,,00.088800000000,   2.44000,
,,,00.089000000000,   2.44000,
,,,00.089200000000,   2.48000,
,,,00.089400000000,   2.44000,
,,,00.089600000000,   2.44000,
,,,00.089800000000,   2.48000,
,,,00.090000000000,   2.44000,
,,,00.090200000000,   2.44000,
,,,00.090400000000,   2.44000,
,,,00.090600000000,   2.44000,
,,,00.090800000000,   2.44000,
,,,00.091000000000,   2.44000,
,,,00.091200000000,   2.44000,
,,,00.091400000000,   2.44000,
,,,00.091600000000,   2.44000,
,,,00.091800000000,   2.44000,
,,,00.092000000000,   2.44000,
,,,00.092200000000,   2.40000,
,,,00.092400000000,   2.40000,
,,,00.092600000000,   2.40000,
,,,00.092800000000,   2.40000,
,,,00.093000000000,   2.40000,
,,,00.093200000000,   2.40000,
,,,00.093400000000,   2.40000,
,,,00.093600000000,   2.44000,
,,,00.093800000000,   2.40000,
,,,00.094000000000,   2.44000,
,,,00.094200000000,   2.40000,
,,,00.094400000000,   2.44000,
,,,00.094600000000,   2.40000,
,,,00.094800000000,   2.40000,
,,,00.095000000000,   2.44000,
,,,00.095200000000,   2.40000,
,,,00.095400000000,   2.40000,
,,,00.095600000000,   2.40000,
,,,00.095800000000,   2.40000,
,,,00.096000000000,   2.36000,
,,,00.096200000000,   2.36000,
,,,00.096400000000,   2.40000,
,,,00.096600000000,   2.36000,
,,,00.096800000000,   2.36000,
,,,00.097000000000,   2.36000,
,,,00.097200000000,   2.36000,
,,,00.097400000000,   2.36000,
,,,00.097600000000,   2.36000,
,,,00.097800000000,   2.36000,
,,,00.098000000000,   2.36000,
,,,00.098200000000,   2.32000,
,,,00.098400000000,   2.32000,
,,,00.098600000000,   2.32000,
,,,00.098800000000,   2.32000,
,,,00.099000000000,   2.32000,
,,,00.099200000000,   2.32000,
,,,00.099400000000,   2.32000,
,,,00.099600000000,   2.28000,
,,,00.099800000000,   2.32000,
,,,00.100000000000,   2.28000,
,,,00.100200000000,   2.32000,
,,,00.100400000000,   2.28000,
,,,00.100600000000,   2.28000,
,,,00.100800000000,   2.28000,
,,,00.101000000000,   2.28000,
,,,00.101200000000,   2.28000,
,,,00.101400000000,   2.24000,
,,,00.101600000000,   2.28000,
,,,00.101800000000,   2.24000,
,,,00.102000000000,   2.28000,
,,,00.102200000000,   2.24000,
,,,00.102400000000,   2.28000,
,,,00.102600000000,   2.24000,
,,,00.102800000000,   2.24000,
,,,00.103000000000,   2.24000,
,,,00.103200000000,   2.24000,
,,,00.103400000000,   2.24000,
,,,00.103600000000,   2.24000,
,,,00.103800000000,   2.28000,
,,,00.104000000000,   2.24000,
,,,00.104200000000,   2.28000,
,,,00.104400000000,   2.28000,
,,,00.104600000000,   2.32000,
,,,00.104800000000,   2.32000,
,,,00.105000000000,   2.32000,
,,,00.105200000000,   2.32000,
,,,00.105400000000,   2.32000,
,,,00.105600000000,   2.32000,
,,,00.105800000000,   2.32000,
,,,00.106000000000,   2.32000,
,,,00.106200000000,   2.32000,
,,,00.106400000000,   2.32000,
,,,00.106600000000,   2.32000,
,,,00.106800000000,   2.28000,
,,,00.107000000000,   2.28000,
,,,00.107200000000,   2.28000,
,,,00.107400000000,   2.28000,
,,,00.107600000000,   2.28000,
,,,00.107800000000,   2.28000,
,,,00.108000000000,   2.28000,
,,,00.108200000000,   2.24000,
,,,00.108400000000,   2.28000,
,,,00.108600000000,   2.28000,
,,,00.108800000000,   2.28000,
,,,00.109000000000,   2.24000,
,,,00.109200000000,   2.24000,
,,,00.109400000000,   2.28000,
,,,00.109600000000,   2.28000,
,,,00.109800000000,   2.28000,
,,,00.110000000000,   2.28000,
,,,00.110200000000,   2.28000,
,,,00.110400000000,   2.32000,
,,,00.110600000000,   2.36000,
,,,00.110800000000,   2.32000,
,,,00.111000000000,   2.32000,
,,,00.111200000000,   2.32000,
,,,00.111400000000,   2.32000,
,,,00.111600000000,   2.32000,
,,,00.111800000000,   2.32000,
,,,00.112000000000,   2.28000,
,,,00.112200000000,   2.32000,
,,,00.112400000000,   2.32000,
,,,00.112600000000,   2.32000,
,,,00.112800000000,   2.32000,
,,,00.113000000000,   2.32000,
,,,00.113200000000,   2.32000,
,,,00.113400000000,   2.32000,
,,,00.113600000000,   2.32000,
,,,00.113800000000,   2.28000,
,,,00.114000000000,   2.32000,
,,,00.114200000000,   2.32000,
,,,00.114400000000,   2.32000,
,,,00.114600000000,   2.32000,
,,,00.114800000000,   2.32000,
,,,00.115000000000,   2.32000,
,,,00.115200000000,   2.32000,
,,,00.115400000000,   2.28000,
,,,00.115600000000,   2.28000,
,,,00.115800000000,   2.28000,
,,,00.116000000000,   2.28000,
,,,00.116200000000,   2.28000,
,,,00.116400000000,   2.28000,
,,,00.116600000000,   2.28000,
,,,00.116800000000,   2.28000,
,,,00.117000000000,   2.28000,
,,,00.117200000000,   2.28000,
,,,00.117400000000,   2.28000,
,,,00.117600000000,   2.28000,
,,,00.117800000000,   2.28000,
,,,00.118000000000,   2.28000,
,,,00.118200000000,   2.28000,
,,,00.118400000000,   2.28000,
,,,00.118600000000,   2.28000,
,,,00.118800000000,   2.28000,
,,,00.119000000000,   2.28000,
,,,00.119200000000,   2.28000,
,,,00.119400000000,   2.28000,
,,,00.119600000000,   2.28000,
,,,00.119800000000,   2.24000,
,,,00.120000000000,   2.28000,
,,,00.120200000000,   2.28000,
,,,00.120400000000,   2.24000,
,,,00.120600000000,   2.24000,
,,,00.120800000000,   2.24000,
,,,00.121000000000,   2.24000,
,,,00.121200000000,   2.24000,
,,,00.121400000000,   2.20000,
,,,00.121600000000,   2.24000,
,,,00.121800000000,   2.24000,
,,,00.122000000000,   2.20000,
,,,00.122200000000,   2.24000,
,,,00.122400000000,   2.20000,
,,,00.122600000000,   2.20000,
,,,00.122800000000,   2.20000,
,,,00.123000000000,   2.20000,
,,,00.123200000000,   2.20000,
,,,00.123400000000,   2.20000,
,,,00.123600000000,   2.16000,
,,,00.123800000000,   2.20000,
,,,00.124000000000,   2.16000,
,,,00.124200000000,   2.16000,
,,,00.124400000000,   2.16000,
,,,00.124600000000,   2.16000,
,,,00.124800000000,   2.16000,
,,,00.125000000000,   2.16000,
,,,00.125200000000,   2.16000,
,,,00.125400000000,   2.16000,
,,,00.125600000000,   2.16000,
,,,00.125800000000,   2.16000,
,,,00.126000000000,   2.16000,
,,,00.126200000000,   2.16000,
,,,00.126400000000,   2.16000,
,,,00.126600000000,   2.12000,
,,,00.126800000000,   2.16000,
,,,00.127000000000,   2.16000,
,,,00.127200000000,   2.12000,
,,,00.127400000000,   2.12000,
,,,00.127600000000,   2.08000,
,,,00.127800000000,   2.12000,
,,,00.128000000000,   2.12000,
,,,00.128200000000,   2.12000,
,,,00.128400000000,   2.12000,
,,,00.128600000000,   2.08000,
,,,00.128800000000,   2.12000,
,,,00.129000000000,   2.12000,
,,,00.129200000000,   2.08000,
,,,00.129400000000,   2.08000,
,,,00.129600000000,   2.12000,
,,,00.129800000000,   2.08000,
,,,00.130000000000,   2.08000,
,,,00.130200000000,   2.08000,
,,,00.130400000000,   2.08000,
,,,00.130600000000,   2.08000,
,,,00.130800000000,   2.08000,
,,,00.131000000000,   2.08000,
,,,00.131200000000,   2.04000,
,,,00.131400000000,   2.08000,
,,,00.131600000000,   2.08000,
,,,00.131800000000,   2.04000,
,,,00.132000000000,   2.04000,
,,,00.132200000000,   2.04000,
,,,00.132400000000,   2.04000,
,,,00.132600000000,   2.00000,
,,,00.132800000000,   2.04000,
,,,00.133000000000,   2.04000,
,,,00.133200000000,   2.00000,
,,,00.133400000000,   2.04000,
,,,00.133600000000,   2.04000,
,,,00.133800000000,   2.00000,
,,,00.134000000000,   2.00000,
,,,00.134200000000,   2.00000,
,,,00.134400000000,   2.00000,
,,,00.134600000000,   2.00000,
,,,00.134800000000,   2.00000,
,,,00.135000000000,   1.96000,
,,,00.135200000000,   2.00000,
,,,00.135400000000,   2.00000,
,,,00.135600000000,   1.96000,
,,,00.135800000000,   1.96000,
,,,00.136000000000,   1.96000,
,,,00.136200000000,   2.00000,
,,,00.136400000000,   1.96000,
,,,00.136600000000,   1.96000,
,,,00.136800000000,   1.96000,
,,,00.137000000000,   1.96000,
,,,00.137200000000,   1.96000,
,,,00.137400000000,   1.96000,
,,,00.137600000000,   1.96000,
,,,00.137800000000,   1.96000,
,,,00.138000000000,   1.96000,
,,,00.138200000000,   1.96000,
,,,00.138400000000,   1.96000,
,,,00.138600000000,   1.96000,
,,,00.138800000000,   1.96000,
,,,00.139000000000,   1.96000,
,,,00.139200000000,   1.96000,
,,,00.139400000000,   1.96000,
,,,00.139600000000,   1.92000,
,,,00.139800000000,   1.96000,
,,,00.140000000000,   1.92000,
,,,00.140200000000,   1.92000,
,,,00.140400000000,   1.92000,
,,,00.140600000000,   1.92000,
,,,00.140800000000,   1.92000,
,,,00.141000000000,   1.92000,
,,,00.141200000000,   1.92000,
,,,00.141400000000,   1.92000,
,,,00.141600000000,   1.92000,
,,,00.141800000000,   1.92000,
,,,00.142000000000,   1.92000,
,,,00.142200000000,   1.88000,
,,,00.142400000000,   1.88000,
,,,00.142600000000,   1.92000,
,,,00.142800000000,   1.88000,
,,,00.143000000000,   1.92000,
,,,00.143200000000,   1.88000,
,,,00.143400000000,   1.88000,
,,,00.143600000000,   1.92000,
,,,00.143800000000,   1.88000,
,,,00.144000000000,   1.88000,
,,,00.144200000000,   1.88000,
,,,00.144400000000,   1.88000,
,,,00.144600000000,   1.92000,
,,,00.144800000000,   1.92000,
,,,00.145000000000,   1.92000,
,,,00.145200000000,   1.92000,
,,,00.145400000000,   1.96000,
,,,00.145600000000,   1.96000,
,,,00.145800000000,   1.96000,
,,,00.146000000000,   1.96000,
,,,00.146200000000,   1.96000,
,,,00.146400000000,   1.96000,
,,,00.146600000000,   1.96000,
,,,00.146800000000,   1.96000,
,,,00.147000000000,   1.96000,
,,,00.147200000000,   1.96000,
,,,00.147400000000,   1.96000,
,,,00.147600000000,   2.00000,
,,,00.147800000000,   1.96000,
,,,00.148000000000,   1.96000,
,,,00.148200000000,   2.00000,
,,,00.148400000000,   2.00000,
,,,00.148600000000,   2.00000,
,,,00.148800000000,   2.04000,
,,,00.149000000000,   2.04000,
,,,00.149200000000,   2.04000,
,,,00.149400000000,   2.08000,
,,,00.149600000000,   2.08000,
,,,00.149800000000,   2.08000,
,,,00.150000000000,   2.08000,
,,,00.150200000000,   2.12000,
,,,00.150400000000,   2.16000,
,,,00.150600000000,   2.12000,
,,,00.150800000000,   2.12000,
,,,00.151000000000,   2.12000,
,,,00.151200000000,   2.12000,
,,,00.151400000000,   2.12000,
,,,00.151600000000,   2.12000,
,,,00.151800000000,   2.12000,
,,,00.152000000000,   2.12000,
,,,00.152200000000,   2.12000,
,,,00.152400000000,   2.12000,
,,,00.152600000000,   2.12000,
,,,00.152800000000,   2.12000,
,,,00.153000000000,   2.16000,
,,,00.153200000000,   2.16000,
,,,00.153400000000,   2.16000,
,,,00.153600000000,   2.16000,
,,,00.153800000000,   2.20000,
,,,00.154000000000,   2.20000,
,,,00.154200000000,   2.24000,
,,,00.154400000000,   2.24000,
,,,00.154600000000,   2.24000,
,,,00.154800000000,   2.24000,
,,,00.155000000000,   2.24000,
,,,00.155200000000,   2.24000,
,,,00.155400000000,   2.24000,
,,,00.155600000000,   2.24000,
,,,00.155800000000,   2.24000,
,,,00.156000000000,   2.24000,
,,,00.156200000000,   2.24000,
,,,00.156400000000,   2.24000,
,,,00.156600000000,   2.24000,
,,,00.156800000000,   2.24000,
,,,00.157000000000,   2.24000,
,,,00.157200000000,   2.28000,
,,,00.157400000000,   2.28000,
,,,00.157600000000,   2.28000,
,,,00.157800000000,   2.28000,
,,,00.158000000000,   2.32000,
,,,00.158200000000,   2.32000,
,,,00.158400000000,   2.32000,
,,,00.158600000000,   2.36000,
,,,00.158800000000,   2.32000,
,,,00.159000000000,   2.40000,
,,,00.159200000000,   2.40000,
,,,00.159400000000,   2.36000,
,,,00.159600000000,   2.40000,
,,,00.159800000000,   2.36000,
,,,00.160000000000,   2.40000,
,,,00.160200000000,   2.36000,
,,,00.160400000000,   2.36000,
,,,00.160600000000,   2.40000,
,,,00.160800000000,   2.40000,
,,,00.161000000000,   2.40000,
,,,00.161200000000,   2.36000,
,,,00.161400000000,   2.36000,
,,,00.161600000000,   2.40000,
,,,00.161800000000,   2.40000,
,,,00.162000000000,   2.40000,
,,,00.162200000000,   2.40000,
,,,00.162400000000,   2.44000,
,,,00.162600000000,   2.48000,
,,,00.162800000000,   2.48000,
,,,00.163000000000,   2.44000,
,,,00.163200000000,   2.44000,
,,,00.163400000000,   2.40000,
,,,00.163600000000,   2.44000,
,,,00.163800000000,   2.44000,
,,,00.164000000000,   2.44000,
,,,00.164200000000,   2.40000,
,,,00.164400000000,   2.44000,
,,,00.164600000000,   2.40000,
,,,00.164800000000,   2.40000,
,,,00.165000000000,   2.40000,
,,,00.165200000000,   2.44000,
,,,00.165400000000,   2.40000,
,,,00.165600000000,   2.40000,
,,,00.165800000000,   2.40000,
,,,00.166000000000,   2.40000,
,,,00.166200000000,   2.40000,
,,,00.166400000000,   2.44000,
,,,00.166600000000,   2.44000,
,,,00.166800000000,   2.40000,
,,,00.167000000000,   2.44000,
,,,00.167200000000,   2.44000,
,,,00.167400000000,   2.48000,
,,,00.167600000000,   2.48000,
,,,00.167800000000,   2.48000,
,,,00.168000000000,   2.48000,
,,,00.168200000000,   2.48000,
,,,00.168400000000,   2.48000,
,,,00.168600000000,   2.44000,
,,,00.168800000000,   2.44000,
,,,00.169000000000,   2.44000,
,,,00.169200000000,   2.48000,
,,,00.169400000000,   2.44000,
,,,00.169600000000,   2.44000,
,,,00.169800000000,   2.44000,
,,,00.170000000000,   2.48000,
,,,00.170200000000,   2.40000,
,,,00.170400000000,   2.44000,
,,,00.170600000000,   2.44000,
,,,00.170800000000,   2.44000,
,,,00.171000000000,   2.44000,
,,,00.171200000000,   2.44000,
,,,00.171400000000,   2.44000,
,,,00.171600000000,   2.44000,
,,,00.171800000000,   2.40000,
,,,00.172000000000,   2.40000,
,,,00.172200000000,   2.44000,
,,,00.172400000000,   2.40000,
,,,00.172600000000,   2.40000,
,,,00.172800000000,   2.40000,
,,,00.173000000000,   2.40000,
,,,00.173200000000,   2.40000,
,,,00.173400000000,   2.36000,
,,,00.173600000000,   2.36000,
,,,00.173800000000,   2.40000,
,,,00.174000000000,   2.36000,
,,,00.174200000000,   2.40000,
,,,00.174400000000,   2.40000,
,,,00.174600000000,   2.40000,
,,,00.174800000000,   2.36000,
,,,00.175000000000,   2.36000,
,,,00.175200000000,   2.36000,
,,,00.175400000000,   2.36000,
,,,00.175600000000,   2.36000,
,,,00.175800000000,   2.40000,
,,,00.176000000000,   2.40000,
,,,00.176200000000,   2.36000,
,,,00.176400000000,   2.36000,
,,,00.176600000000,   2.36000,
,,,00.176800000000,   2.40000,
,,,00.177000000000,   2.36000,
,,,00.177200000000,   2.36000,
,,,00.177400000000,   2.36000,
,,,00.177600000000,   2.40000,
,,,00.177800000000,   2.36000,
,,,00.178000000000,   2.32000,
,,,00.178200000000,   2.32000,
,,,00.178400000000,   2.36000,
,,,00.178600000000,   2.32000,
,,,00.178800000000,   2.32000,
,,,00.179000000000,   2.32000,
,,,00.179200000000,   2.32000,
,,,00.179400000000,   2.32000,
,,,00.179600000000,   2.32000,
,,,00.179800000000,   2.28000,
,,,00.180000000000,   2.28000,
,,,00.180200000000,   2.32000,
,,,00.180400000000,   2.28000,
,,,00.180600000000,   2.24000,
,,,00.180800000000,   2.24000,
,,,00.181000000000,   2.28000,
,,,00.181200000000,   2.28000,
,,,00.181400000000,   2.28000,
,,,00.181600000000,   2.28000,
,,,00.181800000000,   2.28000,
,,,00.182000000000,   2.24000,
,,,00.182200000000,   2.24000,
,,,00.182400000000,   2.24000,
,,,00.182600000000,   2.24000,
,,,00.182800000000,   2.24000,
,,,00.183000000000,   2.24000,
,,,00.183200000000,   2.24000,
,,,00.183400000000,   2.20000,
,,,00.183600000000,   2.20000,
,,,00.183800000000,   2.20000,
,,,00.184000000000,   2.20000,
,,,00.184200000000,   2.20000,
,,,00.184400000000,   2.20000,
,,,00.184600000000,   2.20000,
,,,00.184800000000,   2.20000,
,,,00.185000000000,   2.20000,
,,,00.185200000000,   2.20000,
,,,00.185400000000,   2.20000,
,,,00.185600000000,   2.16000,
,,,00.185800000000,   2.16000,
,,,00.186000000000,   2.16000,
,,,00.186200000000,   2.16000,
,,,00.186400000000,   2.16000,
,,,00.186600000000,   2.16000,
,,,00.186800000000,   2.16000,
,,,00.187000000000,   2.16000,
,,,00.187200000000,   2.16000,
,,,00.187400000000,   2.16000,
,,,00.187600000000,   2.16000,
,,,00.187800000000,   2.16000,
,,,00.188000000000,   2.12000,
,,,00.188200000000,   2.16000,
,,,00.188400000000,   2.12000,
,,,00.188600000000,   2.12000,
,,,00.188800000000,   2.12000,
,,,00.189000000000,   2.12000,
,,,00.189200000000,   2.12000,
,,,00.189400000000,   2.08000,
,,,00.189600000000,   2.12000,
,,,00.189800000000,   2.12000,
,,,00.190000000000,   2.08000,
,,,00.190200000000,   2.08000,
,,,00.190400000000,   2.08000,
,,,00.190600000000,   2.12000,
,,,00.190800000000,   2.08000,
,,,00.191000000000,   2.08000,
,,,00.191200000000,   2.08000,
,,,00.191400000000,   2.08000,
,,,00.191600000000,   2.08000,
,,,00.191800000000,   2.04000,
,,,00.192000000000,   2.08000,
,,,00.192200000000,   2.08000,
,,,00.192400000000,   2.08000,
,,,00.192600000000,   2.08000,
,,,00.192800000000,   2.04000,
,,,00.193000000000,   2.04000,
,,,00.193200000000,   2.04000,
,,,00.193400000000,   2.04000,
,,,00.193600000000,   2.04000,
,,,00.193800000000,   2.04000,
,,,00.194000000000,   2.04000,
,,,00.194200000000,   2.04000,
,,,00.194400000000,   2.04000,
,,,00.194600000000,   2.04000,
,,,00.194800000000,   2.00000,
,,,00.195000000000,   2.00000,
,,,00.195200000000,   2.00000,
,,,00.195400000000,   2.00000,
,,,00.195600000000,   2.00000,
,,,00.195800000000,   2.00000,
,,,00.196000000000,   2.00000,
,,,00.196200000000,   2.00000,
,,,00.196400000000,   2.00000,
,,,00.196600000000,   2.00000,
,,,00.196800000000,   2.00000,
,,,00.197000000000,   2.00000,
,,,00.197200000000,   2.00000,
,,,00.197400000000,   2.00000,
,,,00.197600000000,   2.00000,
,,,00.197800000000,   1.96000,
,,,00.198000000000,   1.96000,
,,,00.198200000000,   2.00000,
,,,00.198400000000,   1.96000,
,,,00.198600000000,   2.00000,
,,,00.198800000000,   1.96000,
,,,00.199000000000,   1.96000,
,,,00.199200000000,   1.96000,
,,,00.199400000000,   1.96000,
,,,00.199600000000,   1.96000,
,,,00.199800000000,   1.92000,
,,,00.200000000000,   1.96000,
,,,00.200200000000,   1.96000,
,,,00.200400000000,   1.96000,
,,,00.200600000000,   1.96000,
,,,00.200800000000,   1.92000,
,,,00.201000000000,   1.96000,
,,,00.201200000000,   1.92000,
,,,00.201400000000,   1.92000,
,,,00.201600000000,   1.96000,
,,,00.201800000000,   1.92000,
,,,00.202000000000,   1.92000,
,,,00.202200000000,   1.92000,
,,,00.202400000000,   1.92000,
,,,00.202600000000,   1.92000,
,,,00.202800000000,   1.92000,
,,,00.203000000000,   1.92000,
,,,00.203200000000,   1.88000,
,,,00.203400000000,   1.92000,
,,,00.203600000000,   1.92000,
,,,00.203800000000,   1.92000,
,,,00.204000000000,   1.92000,
,,,00.204200000000,   1.88000,
,,,00.204400000000,   1.92000,
,,,00.204600000000,   1.88000,
,,,00.204800000000,   1.88000,
,,,00.205000000000,   1.88000,
,,,00.205200000000,   1.88000,
,,,00.205400000000,   1.88000,
,,,00.205600000000,   1.88000,
,,,00.205800000000,   1.88000,
,,,00.206000000000,   1.88000,
,,,00.206200000000,   1.92000,
,,,00.206400000000,   1.92000,
,,,00.206600000000,   1.92000,
,,,00.206800000000,   1.92000,
,,,00.207000000000,   1.96000,
,,,00.207200000000,   1.96000,
,,,00.207400000000,   1.96000,
,,,00.207600000000,   1.96000,
,,,00.207800000000,   1.96000,
,,,00.208000000000,   1.96000,
,,,00.208200000000,   1.96000,
,,,00.208400000000,   1.96000,
,,,00.208600000000,   1.96000,
,,,00.208800000000,   1.96000,
,,,00.209000000000,   1.96000,
,,,00.209200000000,   1.96000,
,,,00.209400000000,   1.96000,
,,,00.209600000000,   1.96000,
,,,00.209800000000,   1.96000,
,,,00.210000000000,   2.00000,
,,,00.210200000000,   2.00000,
,,,00.210400000000,   2.00000,
,,,00.210600000000,   2.00000,
,,,00.210800000000,   2.04000,
,,,00.211000000000,   2.04000,
,,,00.211200000000,   2.08000,
,,,00.211400000000,   2.12000,
,,,00.211600000000,   2.12000,
,,,00.211800000000,   2.12000,
,,,00.212000000000,   2.12000,
,,,00.212200000000,   2.12000,
,,,00.212400000000,   2.12000,
,,,00.212600000000,   2.12000,
,,,00.212800000000,   2.12000,
,,,00.213000000000,   2.16000,
,,,00.213200000000,   2.12000,
,,,00.213400000000,   2.12000,
,,,00.213600000000,   2.12000,
,,,00.213800000000,   2.12000,
,,,00.214000000000,   2.12000,
,,,00.214200000000,   2.12000,
,,,00.214400000000,   2.16000,
,,,00.214600000000,   2.16000,
,,,00.214800000000,   2.16000,
,,,00.215000000000,   2.20000,
,,,00.215200000000,   2.20000,
,,,00.215400000000,   2.20000,
,,,00.215600000000,   2.24000,
,,,00.215800000000,   2.24000,
,,,00.216000000000,   2.24000,
,,,00.216200000000,   2.24000,
,,,00.216400000000,   2.28000,
,,,00.216600000000,   2.28000,
,,,00.216800000000,   2.24000,
,,,00.217000000000,   2.24000,
,,,00.217200000000,   2.24000,
,,,00.217400000000,   2.28000,
,,,00.217600000000,   2.24000,
,,,00.217800000000,   2.24000,
,,,00.218000000000,   2.24000,
,,,00.218200000000,   2.24000,
,,,00.218400000000,   2.28000,
,,,00.218600000000,   2.28000,
,,,00.218800000000,   2.28000,
,,,00.219000000000,   2.28000,
,,,00.219200000000,   2.32000,
,,,00.219400000000,   2.32000,
,,,00.219600000000,   2.32000,
,,,00.219800000000,   2.32000,
,,,00.220000000000,   2.36000,
,,,00.220200000000,   2.36000,
,,,00.220400000000,   2.36000,
,,,00.220600000000,   2.36000,
,,,00.220800000000,   2.40000,
,,,00.221000000000,   2.40000,
,,,00.221200000000,   2.40000,
,,,00.221400000000,   2.40000,
,,,00.221600000000,   2.40000,
,,,00.221800000000,   2.40000,
,,,00.222000000000,   2.40000,
,,,00.222200000000,   2.40000,
,,,00.222400000000,   2.44000,
,,,00.222600000000,   2.40000,
,,,00.222800000000,   2.40000,
,,,00.223000000000,   2.40000,
,,,00.223200000000,   2.40000,
,,,00.223400000000,   2.40000,
,,,00.223600000000,   2.40000,
,,,00.223800000000,   2.44000,
,,,00.224000000000,   2.48000,
,,,00.224200000000,   2.48000,
,,,00.224400000000,   2.44000,
,,,00.224600000000,   2.40000,
,,,00.224800000000,   2.44000,
,,,00.225000000000,   2.44000,
,,,00.225200000000,   2.44000,
,,,00.225400000000,   2.44000,
,,,00.225600000000,   2.44000,
,,,00.225800000000,   2.44000,
,,,00.226000000000,   2.40000,
,,,00.226200000000,   2.44000,
,,,00.226400000000,   2.44000,
,,,00.226600000000,   2.44000,
,,,00.226800000000,   2.44000,
,,,00.227000000000,   2.44000,
